date,symbol,side,quantity,price,amount,reason,exit_type,pnl,hold_days,is_partial,archetype,archetype_at_entry,archetype_at_exit,decision_source
121,EA,sell,1.0766380246901863,146.34373474121094,157.31733270102907,,weak_value,-9.655436173950761,21,False,quality_compounder,quality_compounder,quality_compounder,global_rule
121,UBER,sell,7.537758156380409,87.12000274658203,655.4411582854646,,weak_value,-1.840911282215302,21,False,quality_compounder,quality_compounder,quality_compounder,global_rule
122,EXEL,sell,15.198946807397956,42.52000045776367,644.9535729831383,,weak_value,-4.643330098074443,27,False,quality_compounder,quality_compounder,quality_compounder,global_rule
123,QSR,sell,2.4346947553436666,65.18169403076172,158.44916803181178,,trailing_stop,-9.407484847927577,8,False,defensive_income,defensive_income,defensive_income,archetype_rule
130,BG,buy,2.5935345977866566,81.98506286662119,212.63109704629613,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
130,DAR,buy,5.4862333353190005,38.60653418191745,211.804454789968,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule
135,CFG,buy,3.571122609740249,43.43093020979906,155.09717683426422,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
137,TSM,sell,1.2244651455875766,231.58584594726562,283.0221439080021,,trim_exit,24.4005969977336,17,True,quality_compounder,quality_compounder,quality_compounder,global_rule
138,BG,sell,2.5935345977866566,76.2918472290039,197.5254778104727,,trailing_stop,-15.105619235823468,8,False,defensive_income,defensive_income,defensive_income,archetype_rule
138,TSM,sell,0.8203916475436762,232.77549743652344,190.59897192826952,,trim_exit,17.32253549838964,18,True,quality_compounder,quality_compounder,quality_compounder,global_rule
140,TAK,sell,11.13885120235253,15.020000457763672,167.05948973710704,,weak_value,-0.6048874175108381,25,False,defensive_income,defensive_income,defensive_income,global_rule
140,C,buy,2.231037957643238,83.80880862640866,186.9806332303758,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
140,TEL,buy,1.0895624663942352,170.909720888505,186.21681702202983,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule
143,FIS,sell,18.178805533199508,77.05447387695312,1398.5272813992,,weak_value,-13.858632530799923,53,False,defensive_income,defensive_income,defensive_income,global_rule
