date,symbol,side,quantity,price,amount,reason,exit_type,pnl,hold_days,is_partial,archetype,archetype_at_entry,archetype_at_exit,decision_source
0,DVN,buy,4.887677092527688,33.47178277587891,163.59926591972615,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
0,GPK,buy,5.683400875168457,28.380245338439945,161.2963111939851,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
0,CVX,buy,1.0551075165438202,146.70644465332032,154.79107247913822,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
5,DVN,sell,4.887677092527688,30.099580764770508,146.91106755469772,,trailing_stop,-16.688198365028427,5,False,defensive_income,defensive_income,defensive_income,archetype_rule
5,CVX,sell,1.0551075165438202,135.12521362304688,142.3720282882706,,trailing_stop,-12.419044190867595,5,False,defensive_income,defensive_income,defensive_income,archetype_rule
5,GPK,sell,5.683400875168457,26.666213989257812,151.34260722648364,,trailing_stop,-9.953703967501468,5,False,defensive_income,defensive_income,defensive_income,archetype_rule
5,BDX,buy,0.9491559313208571,171.58633583679202,162.86218839310368,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
5,IRT,buy,8.445251523182282,19.168384524536133,161.88182860278246,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
5,UBER,buy,2.5174025674917346,61.315721541595465,154.35635483642068,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule
10,C,buy,1.7599240225709127,68.83502672882081,121.14441713436261,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
15,DVN,buy,3.3202051612152377,32.88452071838379,109.18335541326728,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
15,GPK,buy,4.116755009693494,25.66679987869263,105.66392698340826,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
15,CVX,buy,0.7424357716420801,138.855029196167,103.0909407476398,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
17,IRT,sell,15.02488288030613,17.87830924987793,268.2434352737014,,trailing_stop,-20.381814473879842,12,False,defensive_income,defensive_income,defensive_income,archetype_rule
28,DVN,sell,8.987790695805298,34.803245544433594,312.3663604870041,,trailing_stop,1.3130374827360356,13,False,defensive_income,defensive_income,defensive_income,archetype_rule
28,BDX,sell,0.31322145733588286,186.1497344970703,58.22446259428943,,trim_exit,4.479940424565207,23,True,defensive_income,defensive_income,defensive_income,global_rule
29,BDX,sell,0.2098583764150415,190.1640625,39.85165087876624,,trim_exit,3.8428210250510233,24,True,defensive_income,defensive_income,defensive_income,global_rule
30,BDX,sell,0.1406051121980778,190.45462036132812,26.741402813976492,,trim_exit,2.6154868119872923,25,True,defensive_income,defensive_income,defensive_income,global_rule
33,CVX,sell,2.915221297688994,139.91763305664062,407.3198165996199,,trailing_stop,-15.069656002726447,18,False,defensive_income,defensive_income,defensive_income,archetype_rule
35,GPK,sell,12.78735858997749,25.67929458618164,327.9106297236766,,trailing_stop,-7.306205820431046,20,False,defensive_income,defensive_income,defensive_income,archetype_rule
35,DVN,buy,5.313850396992394,33.35942400283814,177.26698848091905,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
37,BDX,sell,1.2061363321649692,173.7321014404297,209.2512371712173,,trailing_stop,-10.62712642353165,32,False,defensive_income,defensive_income,defensive_income,archetype_rule
40,IRT,buy,7.962201180648783,19.238698051071168,153.1823843363843,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
45,TAK,buy,8.436714313394459,13.449310370635986,113.46798930922915,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule
46,UBER,sell,3.0820744981241948,81.26000213623047,250.0987511691713,,trim_exit,44.31383502348916,41,True,quality_compounder,quality_compounder,quality_compounder,global_rule
